payment_id,grant_case_id,child_citizen_id,child_first_name,child_last_name,child_gender,child_birth_date,guardian_citizen_id,guardian_first_name,guardian_last_name,guardian_relationship,application_date,approval_date,entitlement_start_date,payment_date,payment_round,payment_amount,payment_status,payment_method,household_member_count,household_income_per_capita,registration_channel,province,district,agency
NCGPAY00476,NCG00026,4543437896570,กัญญารัตน์,มีทรัพย์,หญิง,2020-07-20,7714071128675,อภิญญา,พรมศรี,บิดา,2020-12-29,2021-01-18,2021-01-18,2021-04-24,3,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,2000,หน่วยบริการเคลื่อนที่,นครราชสีมา,ปากช่อง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครราชสีมา
NCGPAY00492,NCG00218,4285272977581,วนิดา,เข็มทอง,หญิง,2020-10-02,2059499672164,ศุภชัย,ประเสริฐศรี,มารดา,2021-03-08,2021-03-11,2021-03-11,2021-05-02,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,1750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,นครราชสีมา,ปากช่อง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครราชสีมา
NCGPAY00128,NCG00128,2872134217030,นราวิชญ์,คงเจริญ,หญิง,2020-12-14,8997055713690,ปาริชาติ,บุญมี,บิดา,2021-03-31,2021-04-05,2021-04-05,2021-05-07,1,600,จ่ายสำเร็จ,พร้อมเพย์,2,9750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,อุตรดิตถ์,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดอุตรดิตถ์
NCGPAY00168,NCG00168,2372710064069,วนิดา,มีทรัพย์,หญิง,2021-01-30,5163302379447,รัตนา,ใจดี,มารดา,2021-04-17,2021-05-01,2021-05-01,2021-05-12,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,7,5500,ลงทะเบียน ณ หน่วยรับลงทะเบียน,สมุทรปราการ,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสมุทรปราการ
NCGPAY00110,NCG00110,5018625824481,ปิยธิดา,สมบูรณ์ผล,หญิง,2021-01-10,2630581397593,ปาริชาติ,สุวรรณศรี,มารดา,2021-04-29,2021-05-18,2021-05-18,2021-05-24,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,12250,ลงทะเบียน ณ หน่วยรับลงทะเบียน,ลพบุรี,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดลพบุรี
NCGPAY00122,NCG00122,3694581823047,พัชรินทร์,สุขเกษม,ชาย,2020-10-21,1858729694249,ปวีณา,เพชรรัตน์,บิดา,2021-04-24,2021-04-30,2021-04-30,2021-05-25,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,3000,ระบบออนไลน์,สระแก้ว,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสระแก้ว
NCGPAY00258,NCG00258,3352295168467,ศุภกร,มีทรัพย์,ชาย,2021-01-18,8462682282751,ธิดารัตน์,จิตมั่น,มารดา,2021-03-31,2021-04-30,2021-04-30,2021-05-26,1,600,จ่ายสำเร็จ,พร้อมเพย์,6,8000,หน่วยบริการเคลื่อนที่,สกลนคร,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสกลนคร
NCGPAY00077,NCG00077,1006605605860,รุจิรา,เรืองฤทธิ์,หญิง,2020-09-13,8338090748565,ศุภชัย,เรืองฤทธิ์,มารดา,2021-04-26,2021-05-25,2021-05-25,2021-06-07,1,600,จ่ายสำเร็จ,พร้อมเพย์,6,6750,ระบบออนไลน์,นครปฐม,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครปฐม
NCGPAY00464,NCG00128,2872134217030,นราวิชญ์,คงเจริญ,หญิง,2020-12-14,8997055713690,ปาริชาติ,บุญมี,บิดา,2021-03-31,2021-04-05,2021-04-05,2021-06-08,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,9750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,อุตรดิตถ์,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดอุตรดิตถ์
NCGPAY00043,NCG00043,8414064445998,ชนน,จำปาแก้ว,หญิง,2021-03-01,2020484977586,รัตนา,เกิดผล,มารดา,2021-05-13,2021-06-05,2021-06-05,2021-06-13,1,600,จ่ายสำเร็จ,พร้อมเพย์,3,10000,เจ้าหน้าที่ช่วยลงทะเบียน,นครศรีธรรมราช,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครศรีธรรมราช
NCGPAY00274,NCG00274,5071782280422,ธีรภัทร,สวัสดิผล,ชาย,2020-11-27,4597099625827,พิมพ์ชนก,จิตมั่น,มารดา,2021-05-17,2021-05-27,2021-05-27,2021-06-24,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,12250,ระบบออนไลน์,นนทบุรี,ปากเกร็ด,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนนทบุรี
NCGPAY00374,NCG00258,3352295168467,ศุภกร,มีทรัพย์,ชาย,2021-01-18,8462682282751,ธิดารัตน์,จิตมั่น,มารดา,2021-03-31,2021-04-30,2021-04-30,2021-06-26,2,1800,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,6,8000,หน่วยบริการเคลื่อนที่,สกลนคร,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสกลนคร
NCGPAY00107,NCG00107,8583739014548,ธนกฤต,แสนดี,ชาย,2020-12-15,6453220018535,กาญจนา,อ่อนละมุน,มารดา,2021-06-06,2021-06-11,2021-06-11,2021-07-07,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,7500,ระบบออนไลน์,ยะลา,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดยะลา
NCGPAY00453,NCG00043,8414064445998,ชนน,จำปาแก้ว,หญิง,2021-03-01,2020484977586,รัตนา,เกิดผล,มารดา,2021-05-13,2021-06-05,2021-06-05,2021-07-11,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,10000,เจ้าหน้าที่ช่วยลงทะเบียน,นครศรีธรรมราช,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครศรีธรรมราช
NCGPAY00498,NCG00128,2872134217030,นราวิชญ์,คงเจริญ,หญิง,2020-12-14,8997055713690,ปาริชาติ,บุญมี,บิดา,2021-03-31,2021-04-05,2021-04-05,2021-07-11,3,1200,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,2,9750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,อุตรดิตถ์,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดอุตรดิตถ์
NCGPAY00095,NCG00095,7099437880414,พชร,สุนทรวงศ์,หญิง,2021-02-12,1706256141662,อภิญญา,โชคชัย,มารดา,2021-06-16,2021-06-29,2021-06-29,2021-07-12,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,7,14250,ระบบออนไลน์,นราธิวาส,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนราธิวาส
